date,day,user_id,action,reward,penalty,observed,sleep_hours,activity_min,diet_fv_g,abstain,stress_level,water_glasses,screen_time_hours,social_minutes,mindfulness_min,eco_anxiety,air_quality_index,noise_db,light_pollution_lux,heatwave,flood,sleep,activity,diet,habit,water,mental_health,screen,social,eco_safe,air_quality,noise,light,heatwave_safe,flood_safe
2023-01-02,2,2,social_15,9.302048594905584,19.2,-8.330338867171845,5.45348390466463,28,89,0,5.983395186232908,0,3.626847840989781,26,0,2.35839651015695,29,39.64265807773592,5.479150476790307,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1
2023-01-02,2,3,sleep_early,8.268427945506179,21.2,-12.503829900004712,6.394071055327335,0,39,1,5.292902641034275,0,5.83294922551014,6,0,5.74301085263877,29,39.64265807773592,5.479150476790307,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
2023-01-02,2,4,meditate_10,11.042854490325938,16.2,-6.050648244555372,6.500048962363092,0,0,0,5.062029676078387,0,2.7711348929710304,0,0,2.990866540057391,29,39.64265807773592,5.479150476790307,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-02,2,5,sleep_early,7.280259585991179,22.7,-18.466571147117246,7.043653494897509,0,0,0,4.968642013975098,0,2.6656260294254963,19,0,1.9384675111901344,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
2023-01-02,2,6,social_15,9.362038694916187,19.2,-8.025765036229227,5.47054059813556,0,45,0,5.674377727597484,0,5.439383542237546,33,0,4.401351388707099,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1
2023-01-02,2,7,meditate_10,8.668603238247037,20.2,-10.505653446751086,6.622341695067255,0,0,0,3.9692537589487866,0,2.336840138746816,2,0,2.9868308138726505,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-02,2,8,digital_detox_30,7.3321054811870505,22.7,-15.810564109309846,7.4405900899816215,0,0,0,6.292916020706979,0,3.1999057118121423,21,0,3.409818859554413,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
2023-01-02,2,9,sleep_early,12.504965620476996,14.2,-1.432438016206854,8.08744478821763,0,31,0,4.468748636785956,0,1.3433465663129731,20,0,2.693287340725741,29,39.64265807773592,5.479150476790307,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1
2023-01-02,2,10,eat_veg_400,6.454078934104992,23.7,-14.911138441184935,6.346290769305951,0,28,0,6.609024467565731,0,3.532403535412271,8,0,3.790805764646514,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
2023-01-02,2,11,walk_30,12.531750775754144,14.2,-1.4502927987042236,6.829420931103572,8,0,1,3.5798207290496045,0,5.301231051909003,33,0,2.2808319409005864,29,39.64265807773592,5.479150476790307,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1
2023-01-02,2,12,walk_30,11.18052494475886,16.2,-3.873948996889874,8.686881009268545,0,0,0,4.072051113397347,0,4.23211024293179,0,0,1.7066207262966608,29,39.64265807773592,5.479150476790307,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-02,2,13,social_15,7.345813223079169,22.2,-13.111860543907557,6.1796336291380864,0,49,0,7.323858028147267,9,5.1858704270280205,6,0,3.2819919382479057,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
2023-01-02,2,14,eat_veg_400,9.485275901656237,18.7,-7.712461496493072,5.456024693787851,0,0,1,4.908073007058211,0,4.112874888034446,14,0,3.390432647684856,29,39.64265807773592,5.479150476790307,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
2023-01-02,2,15,eat_veg_400,13.921112080777457,12.2,1.6492746628025752,7.052656490191276,0,349,0,4.421591462596708,1,3.70988854451531,23,0,1.6049779435156133,29,39.64265807773592,5.479150476790307,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1
2023-01-02,2,16,eat_veg_400,8.623218148884758,20.2,-13.472386706200798,6.717868504782898,0,238,0,3.999910610471839,1,5.3744514369809115,11,0,1.5151950745017302,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-02,2,17,no_tobacco_alcohol,9.315959102653789,18.7,-8.036028901921416,6.929158990940539,0,0,1,7.582255417886074,1,2.331409338575909,0,0,3.14766153644866,29,39.64265807773592,5.479150476790307,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
2023-01-02,2,18,meditate_10,9.43936145306446,18.7,-8.52222965416036,5.929456697927352,0,0,1,5.602618153315603,0,5.266131523223804,8,0,2.300062995920775,29,39.64265807773592,5.479150476790307,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
2023-01-02,2,19,sleep_early,8.790340027497557,20.2,-13.692212264386114,5.8408675219566195,0,0,0,4.053338035905816,0,3.2443174134482566,3,0,4.609225294244988,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-02,2,20,walk_30,11.380827194323631,15.7,-4.536072811995663,6.345617506571406,25,56,0,5.833099628214459,0,3.5708910666500504,9,0,3.062286493356808,29,39.64265807773592,5.479150476790307,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1
2023-01-02,2,21,no_tobacco_alcohol,9.22950599040518,19.2,-9.546912036672314,5.244423959846324,0,47,0,4.999890839442941,0,2.6873045920643293,8,0,4.183752097203733,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
2023-01-02,2,22,drink_water_8,8.778829504235627,20.2,-11.32885475063182,5.651453892719265,0,0,0,3.884145899222012,2,5.560170414062631,0,0,3.198726337333384,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-02,2,23,digital_detox_30,5.685730871817709,25.2,-15.78423506697353,6.41626874008732,0,43,0,6.707271048157581,0,1.116746117350771,7,0,5.667488481238181,29,39.64265807773592,5.479150476790307,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
2023-01-02,2,24,walk_30,11.238553670055017,16.2,-5.018422179559759,6.836563954553509,16,50,0,4.232028266604095,0,4.9043721382387035,0,0,3.258221750755513,29,39.64265807773592,5.479150476790307,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1
2023-01-03,3,0,meditate_10,7.680286309786069,21.5,-15.541388298770451,6.767401894509561,0,0,0,6.685613947197381,0,3.8174623714185794,10,0,1.5491429900654488,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2023-01-03,3,1,walk_30,9.004712867747916,19.0,-10.609762065771784,5.241807894721063,2,197,0,4.265875545022979,0,3.204369926975949,5,0,4.484459220844203,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,2,sleep_early,7.666827478125153,21.5,-11.359306011485604,6.593308786832238,14,27,0,6.0890546793709355,0,3.973775473885474,26,0,2.80608257444865,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2023-01-03,3,3,drink_water_8,8.706064603844858,20.0,-13.341738873487463,5.928072657167205,0,0,1,5.443988642676006,2,6.310658033360614,14,0,5.761234073555255,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
2023-01-03,3,4,no_tobacco_alcohol,11.989824009894074,14.0,-2.055937593318222,5.933378892806372,0,0,1,5.234772774431384,0,2.741060265149365,0,0,3.0393105900436845,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,5,sleep_early,12.352363246907734,14.0,-1.9898978365062512,8.3848452138009,0,0,0,4.101214507699082,0,2.265297332096296,12,0,1.719378943583973,23,41.46164816569326,4.679760898900366,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
2023-01-03,3,6,no_tobacco_alcohol,9.885180220704832,16.5,-6.935576832505735,5.8865030491783665,0,0,1,6.269575330100082,0,6.004046193273094,33,0,4.002792620390814,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
2023-01-03,3,7,no_tobacco_alcohol,12.118083415757111,14.0,-1.733149221598513,6.4886283761529535,0,0,1,4.119860869294775,0,2.672925934662191,2,0,2.9368490034731582,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,8,meditate_10,12.141643216887307,14.0,-1.9962217989714852,6.439155557736186,0,0,0,5.408940906379963,0,4.047043536673874,23,0,3.2061142672128295,23,41.46164816569326,4.679760898900366,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
2023-01-03,3,9,eat_veg_400,12.91727804007246,13.0,-0.12359890006725081,9.001996742123449,0,0,0,4.708553813041827,0,1.3672051571137671,28,0,2.5905270130997837,23,41.46164816569326,4.679760898900366,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
2023-01-03,3,10,no_tobacco_alcohol,9.785430311494206,17.5,-6.602409678139832,6.806197285313986,0,0,1,5.9891057889052455,0,4.016970156095865,13,0,3.7003397886014677,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-03,3,11,digital_detox_30,13.023870201355372,13.0,0.07291519285300713,6.716780227103788,0,0,1,3.2848793066078654,0,5.147183281879222,29,0,2.237921092793422,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
2023-01-03,3,12,drink_water_8,11.589192332990399,15.0,-3.2376082264787103,7.963473207603808,0,0,0,4.429150000950343,3,5.053747004563564,0,0,1.6747832036702133,23,41.46164816569326,4.679760898900366,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,13,no_tobacco_alcohol,7.594143296266225,21.0,-17.116826568562725,6.379093077964758,0,0,0,8.7419281401928,7,5.778212898090548,8,0,3.5496156767851357,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
2023-01-03,3,14,digital_detox_30,12.006628538247165,14.0,-1.7632017875174966,5.1466704316635745,0,0,1,4.673473615730582,0,3.787662748120444,8,0,3.5114769110821844,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,15,no_tobacco_alcohol,14.5366014601342,9.0,6.559218328864576,6.913131256853338,0,275,1,5.248407881801443,0,3.99355277139146,25,0,1.7323926812376818,23,41.46164816569326,4.679760898900366,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
2023-01-03,3,16,social_15,9.947809096355076,18.0,-10.189495068955484,6.546368238083308,0,172,0,3.6051837941535987,0,5.550945554473422,22,0,1.578268902249619,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2023-01-03,3,17,social_15,9.675459046308514,17.5,-5.89631168898472,6.190499766496741,0,0,1,7.143404997008098,0,2.571060444910347,13,0,3.0039765152832505,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-03,3,18,walk_30,9.941859879534674,17.5,-6.92106479386828,5.963071255310957,8,0,1,4.933580097298746,0,5.448809903543674,12,0,1.7307677730336528,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-03,3,19,drink_water_8,9.20846786157924,19.0,-11.455183000433735,6.012564922201701,0,0,0,3.4290425916549774,0,3.5843464887353136,5,0,4.710910741500845,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,20,no_tobacco_alcohol,9.89843244184113,17.5,-7.31945149604038,6.0717610974535825,12,0,0,6.754023608316668,0,4.534249202138447,8,0,2.7998787926437836,23,41.46164816569326,4.679760898900366,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-03,3,21,eat_veg_400,9.05410398739662,19.0,-9.263503842957256,4.669037214056716,0,28,0,4.32007540272848,0,3.3757467649519626,5,0,4.405144643475604,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,22,meditate_10,9.066646234207912,19.0,-11.4705758685518,5.5094516085753185,0,0,0,3.752344677361249,0,5.433927773082439,5,0,3.6457017930154167,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-03,3,23,walk_30,5.993164233783629,24.0,-22.01148520443512,7.026993414983306,0,0,0,7.495914950587354,0,1.4627903669430249,6,0,5.784758268062863,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
2023-01-03,3,24,social_15,9.95544957179913,18.0,-9.917348314497294,6.359510309793606,8,61,0,4.287583468864684,0,5.024328358457743,18,0,3.041686755527477,23,41.46164816569326,4.679760898900366,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2023-01-04,4,0,drink_water_8,6.697157907920393,22.5,-16.518132098905422,6.8500064042125,0,0,0,6.700897159854228,2,3.7132070268246937,3,0,1.4335305951954458,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2023-01-04,4,1,digital_detox_30,9.074894502810162,19.0,-11.521378239393758,4.984728889920678,0,131,0,4.189824829032231,0,2.908833729842677,18,0,4.094684424320148,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,2,sleep_early,10.119725896558098,17.5,-8.091087740807868,7.88627680172755,1,0,0,6.368647146642979,0,4.049698263888577,27,0,2.5499958498177677,28,43.205354600970104,3.110057626937377,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
2023-01-04,4,3,digital_detox_30,8.66864771242102,20.0,-10.302885307587122,5.982195746566965,0,0,1,5.60312316490676,0,6.1796310398101975,7,0,6.22054616221258,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
2023-01-04,4,4,social_15,9.914833825723488,17.5,-6.517582434077119,4.9188146128398005,0,0,1,6.360013355898617,0,2.807542713362772,9,0,2.8446954941719325,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-04,4,5,no_tobacco_alcohol,13.842420754837647,10.0,3.7507348271867973,7.935049619387298,0,0,1,3.5686547675671507,0,2.7189753641608263,0,0,1.4966760304871112,28,43.205354600970104,3.110057626937377,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,6,eat_veg_400,10.584564776506138,16.5,-5.447725029820322,5.965190869363402,0,241,1,6.467343454509056,0,6.4424716522546515,32,0,4.259009040156199,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
2023-01-04,4,7,walk_30,14.17441275896181,10.5,3.5129864013253895,6.288171817155333,25,0,1,3.810973062516409,0,2.293249924426417,10,0,2.6500130414305447,28,43.205354600970104,3.110057626937377,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,8,sleep_early,7.163019633513505,21.5,-13.82660739411651,5.92271585536106,0,0,0,6.124709438734131,0,4.145379596266084,21,0,3.3788971689726095,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2023-01-04,4,9,no_tobacco_alcohol,9.665725931916745,17.0,-7.090332437377042,8.777683208974448,0,0,0,5.1399407086912605,0,2.0707074162060577,31,0,2.624569019596148,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2023-01-04,4,10,walk_30,12.401234092434391,13.5,-1.1956750292415894,7.177975012936102,15,0,1,4.1438053225796825,0,4.003591677030372,0,0,3.7530395806507713,28,43.205354600970104,3.110057626937377,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-04,4,11,walk_30,17.626577598968098,5.5,12.09837086458678,7.33160155279867,21,0,1,2.4695252158542043,0,5.1735185366746705,34,0,2.0196259825447767,28,43.205354600970104,3.110057626937377,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
2023-01-04,4,12,no_tobacco_alcohol,14.602909754701109,10.0,4.706818703597104,7.799827599574228,0,0,1,4.033375966526525,2,5.317966280887185,0,0,1.6853454111498107,28,43.205354600970104,3.110057626937377,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,13,no_tobacco_alcohol,9.418902362878143,17.5,-9.616019070588202,6.056340055652694,0,3,1,8.51027213351263,5,6.122238508765145,7,0,3.4317203412779134,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-04,4,14,walk_30,12.054623458678694,14.0,-1.774598480426433,4.919724087414659,20,0,1,4.562455007466527,0,4.293549960584665,2,0,3.4283856746808947,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,15,social_15,10.718192765511414,16.5,-6.587376821889853,6.121654510428323,0,199,1,5.190914651042999,0,4.256600026018704,34,0,1.466459551671627,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
2023-01-04,4,16,no_tobacco_alcohol,12.986734168226283,13.0,0.2830978429335606,6.981229035102017,0,135,1,3.2946308383697063,0,6.14002372713496,21,0,1.4348758337788943,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
2023-01-04,4,17,walk_30,9.641746822405267,17.5,-7.626965970668433,5.532301632445905,0,0,1,7.394379328708611,0,2.4855348101679713,1,0,3.5468104286015425,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
2023-01-04,4,18,walk_30,11.980712190005399,14.0,-1.6878554951537184,6.061279662737719,0,0,1,5.929770013289865,0,5.143394931468168,17,0,1.7686106033379283,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,19,no_tobacco_alcohol,12.155215786779767,14.0,-1.4865704616017827,6.041977855089522,0,0,1,3.7246204414688022,0,4.112047533711473,2,0,4.854001098008536,28,43.205354600970104,3.110057626937377,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,20,no_tobacco_alcohol,6.72142860532416,22.5,-20.997546576073717,6.180762428886608,6,0,0,7.0443237462108765,0,4.865882930638568,7,0,2.730716785303517,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2023-01-04,4,21,no_tobacco_alcohol,9.012577602265669,19.0,-8.695299227516708,4.71362566149659,0,0,0,4.7492347606724765,0,3.236942327075557,3,0,4.6920097629352435,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,22,walk_30,9.256286710914353,19.0,-9.94856692501884,5.863739740192256,0,0,0,3.144224249831265,0,6.021657435324493,7,0,3.8880446659933567,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2023-01-04,4,23,meditate_10,8.444451302411071,20.0,-7.931130951491841,6.382573791314748,0,0,0,8.12687872383586,0,2.2049560676833337,9,0,5.9087366722692884,28,43.205354600970104,3.110057626937377,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
2023-01-04,4,24,meditate_10,9.982906124254853,18.0,-7.53608664255693,6.685103878573117,0,0,0,4.234885553861037,0,5.2896175663157265,19,0,2.8915719309427956,28,43.205354600970104,3.110057626937377,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2023-01-05,5,0,social_15,6.759257375250917,22.5,-19.307936470813182,6.337168196634691,0,0,0,5.9200390181377704,0,4.2749402709305215,29,0,0.9584279618475564,28,44.17680793150792,2.5880155154788747,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
