day,user_id,agent,action,reward,penalty,reward_eff,observed_signal,comp_sleep,comp_activity,comp_diet,comp_habit,comp_water,dropped_out
3,6,Q,meditate_10,3.150872415312734,17.0,-13.849127584687267,-14.032458449722398,0,0,0,0,0,0
3,7,Q,drink_water_8,3.0218200872152376,17.0,-13.978179912784762,-15.780554765652882,0,0,0,0,0,0
3,8,Q,eat_veg_400,3.0405990000140304,17.0,-13.95940099998597,-16.885960188861585,0,0,0,0,0,0
3,9,Q,meditate_10,6.2144548036026315,12.0,-5.7855451963973685,-4.866601365823146,0,0,0,1,0,0
3,10,Q,drink_water_8,5.796448125568379,13.0,-7.203551874431621,-6.8765527980774115,1,0,0,0,0,0
3,11,Q,walk_30,6.015951565692504,13.0,-6.984048434307496,-5.257588738463014,1,0,0,0,0,0
3,12,Q,eat_veg_400,5.198810104215686,13.0,-7.801189895784314,-7.474812647141331,0,0,0,0,0,0
3,13,Q,no_tobacco_alcohol,6.078899974671696,12.0,-5.921100025328304,-5.772805531245127,0,0,0,1,0,0
3,14,Q,walk_30,3.6447024124127045,17.0,-13.355297587587295,-15.393529195988911,0,0,0,0,0,0
3,15,Q,no_tobacco_alcohol,5.310432719965369,14.0,-8.68956728003463,-8.645327418987943,0,0,1,0,0,0
3,16,Q,no_tobacco_alcohol,3.363168798664712,17.0,-13.636831201335287,-16.03836402809411,0,0,0,0,0,0
3,17,Q,sleep_early,5.92723383540762,13.0,-7.07276616459238,-5.678483576005723,0,0,0,0,0,0
3,18,Q,sleep_early,3.301251906723718,17.0,-13.698748093276283,-15.519251578528397,1,0,0,0,0,0
3,19,Q,meditate_10,2.934866174318767,17.0,-14.065133825681233,-12.608852523118909,0,0,0,0,0,0
3,20,Q,drink_water_8,2.956706176494664,17.0,-14.043293823505337,-9.57543344706626,0,0,0,0,0,0
3,21,Q,eat_veg_400,3.2337912097385253,17.0,-13.766208790261475,-14.943742467629184,0,0,0,0,0,0
3,22,Q,no_tobacco_alcohol,8.218428777498477,8.0,0.21842877749847744,0.2562841030165806,1,0,0,1,0,0
3,23,Q,no_tobacco_alcohol,3.291213752242351,17.0,-13.708786247757649,-17.310432674614063,0,0,0,0,0,0
3,24,Q,walk_30,8.04878377339354,8.5,-0.4512162266064603,-0.4898374812744933,1,1,0,1,0,0
4,0,Q,sleep_early,3.3453955141016682,17.0,-13.654604485898332,-15.509849889850114,0,0,0,0,0,0
4,1,Q,meditate_10,3.0865521126278788,17.0,-13.913447887372122,-14.393605221682943,0,0,0,0,0,0
4,2,Q,drink_water_8,2.9662900425048746,17.0,-14.033709957495125,-14.891998362822484,0,0,0,0,0,0
4,3,Q,sleep_early,2.980125254551945,17.0,-14.019874745448055,-13.464626716137419,0,0,0,0,0,0
4,4,Q,eat_veg_400,3.583257846029273,17.0,-13.416742153970727,-13.993564201851836,0,0,0,0,0,0
4,5,Q,sleep_early,8.978357951416278,8.0,0.9783579514162781,0.7430013092201331,1,0,0,1,0,0
4,6,Q,no_tobacco_alcohol,6.100460164395272,12.0,-5.899539835604728,-4.6578555303240075,0,0,0,1,0,0
4,7,Q,no_tobacco_alcohol,5.976160908878516,12.0,-6.023839091121484,-4.583433029038128,0,0,0,1,0,0
4,8,Q,no_tobacco_alcohol,2.279367219077142,17.0,-14.720632780922859,-15.651973144584025,0,0,0,0,0,0
4,9,Q,sleep_early,5.809319059621805,12.0,-6.190680940378195,-4.918016072444276,0,0,0,1,0,0
4,10,Q,no_tobacco_alcohol,6.5651534491204755,11.5,-4.9348465508795245,-4.483973322775324,0,0,0,0,1,0
4,11,Q,sleep_early,7.8265264844108176,9.5,-1.6734735155891824,-1.8169196334426296,1,0,0,0,0,0
4,12,Q,no_tobacco_alcohol,1.916747690740121,17.0,-15.08325230925988,-20.158555192255406,0,0,0,0,0,0
4,13,Q,walk_30,8.250841790130927,8.5,-0.24915820986907278,-0.35502977365370714,0,0,0,1,0,0
4,14,Q,walk_30,4.0,17.0,-13.0,-10.705434817364214,0,0,0,0,0,0
4,15,Q,sleep_early,8.493760032911208,9.0,-0.506239967088792,-0.2503709520719324,0,0,0,1,0,0
4,16,Q,no_tobacco_alcohol,3.2345451812608763,17.0,-13.765454818739123,-13.004574286372046,0,0,0,0,0,0
4,17,Q,drink_water_8,3.2686501951573708,17.0,-13.73134980484263,-16.20810844981873,0,0,0,0,0,0
4,18,Q,meditate_10,3.4193329506277066,17.0,-13.580667049372293,-11.48648383069612,0,0,0,0,0,0
4,19,Q,eat_veg_400,3.110156812107361,17.0,-13.88984318789264,-13.639412318033628,0,0,0,0,0,0
4,20,Q,no_tobacco_alcohol,2.9103283820221124,17.0,-14.089671617977888,-13.706089253357241,0,0,0,0,0,0
4,21,Q,sleep_early,5.730392225415647,13.0,-7.269607774584353,-6.402852389436985,1,0,0,0,0,0
4,22,Q,sleep_early,6.617051891317649,12.0,-5.382948108682351,-5.038448195379285,1,0,0,1,0,0
4,23,Q,walk_30,5.222311312291227,13.5,-8.277688687708773,-7.313650539361523,0,0,0,0,0,0
4,24,Q,meditate_10,7.870734998469466,8.5,-0.6292650015305341,-0.9207814743771716,0,1,0,1,0,0
5,0,Q,sleep_early,3.516212899987412,17.0,-13.483787100012588,-11.656355018882957,0,0,0,0,0,0
5,1,Q,meditate_10,3.128361882584896,17.0,-13.871638117415104,-13.51622693220341,0,0,0,0,0,0
5,2,Q,drink_water_8,3.1184669031362726,17.0,-13.881533096863727,-12.656854416999632,0,0,0,0,0,0
5,3,Q,sleep_early,5.431476108557336,13.0,-7.568523891442664,-9.240819600992392,1,0,0,0,0,0
5,4,Q,eat_veg_400,3.427429801521743,17.0,-13.572570198478257,-17.54171262011637,0,0,0,0,0,0
5,5,Q,walk_30,8.946024106576079,8.0,0.946024106576079,1.0026573165017656,0,0,0,1,0,0
5,6,Q,walk_30,3.1528713517292326,17.0,-13.847128648270768,-12.061366739295758,0,0,0,0,0,0
5,7,Q,sleep_early,2.9726696159401613,17.0,-14.02733038405984,-16.409758399625133,0,0,0,0,0,0
5,8,Q,no_tobacco_alcohol,2.137237258953595,17.0,-14.862762741046405,-14.073132872133531,0,0,0,0,0,0
5,9,Q,drink_water_8,6.502285652906277,12.0,-5.497714347093723,-6.511946254317594,0,0,0,1,0,0
5,10,Q,drink_water_8,4.065315530252245,15.5,-11.434684469747754,-13.338080597903794,0,0,0,0,1,0
5,11,Q,sleep_early,3.133638610885159,17.0,-13.866361389114841,-15.409361193802866,1,0,0,0,0,0
5,12,Q,meditate_10,2.640355711248645,17.0,-14.359644288751355,-13.878186030724386,0,0,0,0,0,0
5,13,Q,walk_30,8.397402141261836,8.5,-0.1025978587381644,-0.04734505816201872,0,1,0,1,0,0
5,14,Q,eat_veg_400,3.992509059356654,17.0,-13.007490940643347,-14.487740551050692,0,0,0,0,0,0
5,15,Q,walk_30,6.5576229817432035,12.0,-5.4423770182567965,-5.114571718120386,0,0,0,1,0,0
5,16,Q,meditate_10,3.444161315077415,17.0,-13.555838684922584,-12.886349575477684,0,0,0,0,0,0
5,17,Q,sleep_early,5.8092135392129665,13.0,-7.1907864607870335,-5.697039614108602,1,0,0,0,0,0
5,18,Q,meditate_10,5.927168942870036,13.0,-7.072831057129964,-6.213628507342418,1,0,0,0,0,0
5,19,Q,sleep_early,3.2026715397887453,17.0,-13.797328460211254,-16.690239158797173,0,0,0,0,0,0
5,20,Q,walk_30,3.1121970775829078,17.0,-13.887802922417093,-10.390610122467045,0,0,0,0,0,0
5,21,Q,drink_water_8,5.657132180802895,13.0,-7.342867819197105,-7.572911478253316,1,0,0,0,0,0
5,22,Q,eat_veg_400,9.15081407244279,8.0,1.15081407244279,1.5571749366671923,1,0,0,1,0,0
5,23,Q,no_tobacco_alcohol,3.2422108430045817,17.0,-13.757789156995418,-11.952616664849748,0,0,0,0,0,0
5,24,Q,no_tobacco_alcohol,7.866771308309812,8.5,-0.6332286916901877,-0.6675463432780949,0,1,0,1,0,0
6,0,Q,drink_water_8,3.587959194403634,17.0,-13.412040805596366,-15.072991687824777,0,0,0,0,0,0
6,1,Q,eat_veg_400,3.0583972032565385,17.0,-13.941602796743462,-16.785739071012785,0,0,0,0,0,0
6,2,Q,sleep_early,3.001785220368681,17.0,-13.998214779631319,-16.130508465454646,0,0,0,0,0,0
6,3,Q,drink_water_8,3.0159678920844284,17.0,-13.98403210791557,-14.321760839338745,0,0,0,0,0,0
6,4,Q,walk_30,5.568182393260818,14.0,-8.431817606739182,-6.5732908449969525,0,0,1,0,0,0
6,5,Q,no_tobacco_alcohol,8.887811336939492,8.0,0.8878113369394924,0.7531200390934578,1,0,0,1,0,0
6,6,Q,drink_water_8,3.1236583362871175,17.0,-13.876341663712882,-15.01617117503447,0,0,0,0,0,0
6,7,Q,sleep_early,2.8397364211554548,17.0,-14.160263578844546,-15.340276161503235,0,0,0,0,0,0
6,8,Q,eat_veg_400,5.8173671260752995,12.0,-6.1826328739247005,-6.456995629871426,0,0,0,0,0,0
6,9,Q,meditate_10,6.361113071178586,12.0,-5.638886928821414,-6.337960641112824,0,0,0,1,0,0
6,10,Q,meditate_10,4.048529616330169,15.5,-11.45147038366983,-13.133516152899826,0,0,0,0,1,0
6,11,Q,walk_30,3.3699095572870155,17.0,-13.630090442712984,-14.544223675451697,0,0,0,0,0,0
6,12,Q,no_tobacco_alcohol,2.0314214300488342,17.0,-14.968578569951166,-13.282096085988229,0,0,0,0,0,0
6,13,Q,drink_water_8,10.771980098119673,4.5,6.271980098119673,5.731583968527877,0,0,0,1,0,0
6,14,Q,eat_veg_400,3.912107205122572,17.0,-13.087892794877428,-13.419518282007399,0,0,0,0,0,0
6,15,Q,drink_water_8,6.422599112823481,12.0,-5.577400887176519,-5.554886266061297,0,0,0,1,0,0
6,16,Q,walk_30,3.528675953982184,17.0,-13.471324046017816,-16.492444773265344,0,0,0,0,0,0
6,17,Q,no_tobacco_alcohol,3.2431332109736077,17.0,-13.756866789026393,-13.245032767608333,0,0,0,0,0,0
6,18,Q,walk_30,3.67906036526451,17.0,-13.32093963473549,-10.3105707662426,0,0,0,0,0,0
6,19,Q,sleep_early,3.2389333635119186,17.0,-13.761066636488081,-11.955640209857684,0,0,0,0,0,0
6,20,Q,eat_veg_400,3.208579637226854,17.0,-13.791420362773145,-13.22581809893749,0,0,0,0,0,0
6,21,Q,no_tobacco_alcohol,8.578370270393638,8.0,0.5783702703936378,0.5059592513623341,1,0,0,1,0,0
6,22,Q,eat_veg_400,9.127445092890097,8.0,1.1274450928900972,1.3007922612813532,1,0,0,1,0,0
6,23,Q,drink_water_8,3.0934664634777693,17.0,-13.90653353652223,-12.04080413577899,0,0,0,0,0,0
6,24,Q,sleep_early,9.905857451044195,4.5,5.405857451044195,5.782051645694943,1,0,0,1,0,0
7,0,Q,meditate_10,3.5401684576005468,17.0,-13.459831542399453,-14.382225252675445,0,0,0,0,0,0
7,1,Q,walk_30,2.9900632335150434,17.0,-14.009936766484957,-13.337445034671191,0,0,0,0,0,0
7,2,Q,no_tobacco_alcohol,5.693073800926597,13.0,-7.306926199073403,-5.970471688609547,1,0,0,0,0,0
7,3,Q,no_tobacco_alcohol,2.137390966088754,17.0,-14.862609033911246,-14.074270381508247,0,0,0,0,0,0
7,4,Q,drink_water_8,5.616120869343446,14.0,-8.383879130656554,-7.452849240991734,0,0,1,0,0,0
7,5,Q,eat_veg_400,8.88087171909832,8.0,0.8808717190983195,0.7319526978189714,1,0,0,1,0,1
7,6,Q,eat_veg_400,3.0942383735247634,17.0,-13.905761626475236,-12.949085975494164,0,0,0,0,0,0
7,7,Q,meditate_10,3.022185919109047,17.0,-13.977814080890953,-12.896234600724693,0,0,0,0,0,0
7,8,Q,walk_30,5.961704813774112,12.0,-6.038295186225888,-5.294699457290859,0,0,0,1,0,0
7,9,Q,sleep_early,5.98129571285263,12.0,-6.01870428714737,-5.736014699127517,0,0,0,1,0,0
7,10,Q,sleep_early,5.962856881948662,11.5,-5.537143118051338,-4.864386758220482,1,0,0,0,0,0
7,11,Q,sleep_early,3.444693893689599,17.0,-13.5553061063104,-13.569887300311123,0,0,0,0,0,0
7,12,Q,walk_30,2.658819869985654,17.0,-14.341180130014346,-15.51498147493452,0,0,0,0,0,0
7,13,Q,eat_veg_400,8.806383957483806,8.0,0.8063839574838063,0.7309437126223762,1,0,0,1,0,0
7,14,Q,sleep_early,4.0,17.0,-13.0,-9.299157252191709,0,0,0,0,0,0
7,15,Q,no_tobacco_alcohol,6.255377036203875,12.0,-5.744622963796125,-6.579277227450975,0,0,0,1,0,0
7,16,Q,no_tobacco_alcohol,6.445059061624892,12.0,-5.554940938375108,-4.889217227054969,0,0,0,1,0,0
7,17,Q,drink_water_8,6.407566366373618,12.0,-5.592433633626382,-6.865788086310584,0,0,0,1,0,0
7,18,Q,no_tobacco_alcohol,6.473667148188964,12.0,-5.526332851811036,-7.364370908848833,1,0,0,1,0,0
7,19,Q,no_tobacco_alcohol,5.564187856282503,12.0,-6.435812143717497,-6.801932453689835,0,0,0,1,0,0
7,20,Q,eat_veg_400,3.3236739110721736,17.0,-13.676326088927826,-12.534821508481155,0,0,0,0,0,1
7,21,Q,meditate_10,5.704939887501348,13.0,-7.295060112498652,-6.238472539333323,0,0,0,0,0,0
7,22,Q,sleep_early,9.238242975428687,8.0,1.2382429754286868,1.1691588122679917,1,0,0,1,0,0
7,23,Q,no_tobacco_alcohol,3.049182648042484,17.0,-13.950817351957516,-16.53232162525475,0,0,0,0,0,0
7,24,Q,eat_veg_400,10.228648242515574,5.0,5.228648242515574,4.377545310953779,1,0,1,1,0,0
8,0,Q,drink_water_8,3.4490186482474905,17.0,-13.55098135175251,-10.839508459121927,0,0,0,0,0,0
8,1,Q,no_tobacco_alcohol,2.892937392551517,17.0,-14.107062607448484,-13.109723250534504,0,0,0,0,0,0
8,2,Q,meditate_10,5.605330345879267,13.0,-7.394669654120733,-7.474133232202711,0,0,0,0,0,0
8,3,Q,drink_water_8,2.8619227344108538,17.0,-14.138077265589146,-17.145888680854913,0,0,0,0,0,0
8,4,Q,no_tobacco_alcohol,6.599031882442289,12.0,-5.400968117557711,-5.371964985368757,0,0,0,1,0,0
8,5,Q,sleep_early,8.646108916924138,8.0,0.6461089169241383,0.739621490714312,1,0,0,1,0,1
8,6,Q,no_tobacco_alcohol,2.991249683743551,17.0,-14.00875031625645,-15.286686076765802,0,0,0,0,0,0
8,7,Q,no_tobacco_alcohol,5.7365603887885115,12.0,-6.2634396112114885,-5.649928243124618,0,0,0,1,0,0
8,8,Q,sleep_early,5.4716049930200406,12.0,-6.5283950069799594,-7.609198320985731,0,0,0,1,0,0
8,9,Q,eat_veg_400,8.75242786721843,8.0,0.7524278672184295,0.7860960427647299,1,0,0,1,0,0
8,10,Q,eat_veg_400,5.664701390729472,13.0,-7.335298609270528,-7.646621491914068,1,0,0,0,0,0
8,11,Q,sleep_early,3.3872962920741196,17.0,-13.612703707925881,-11.91633605715211,0,0,0,0,0,0
8,12,Q,no_tobacco_alcohol,2.1213240725105105,17.0,-14.878675927489489,-18.424985129602064,0,0,0,0,0,0
8,13,Q,eat_veg_400,8.814032472900832,8.0,0.8140324729008324,0.6349756947641907,1,0,0,1,0,0
8,14,Q,no_tobacco_alcohol,6.804338616830116,12.0,-5.195661383169884,-5.479950718566822,0,0,0,1,0,0
8,15,Q,meditate_10,6.554158669093085,12.0,-5.445841330906915,-5.626696298659193,0,0,0,0,0,0
8,16,Q,no_tobacco_alcohol,6.387581502297984,12.0,-5.612418497702016,-6.038206074909075,0,0,0,1,0,0
8,17,Q,drink_water_8,6.543162766791348,12.0,-5.456837233208652,-6.260970061143437,0,0,0,1,0,0
8,18,Q,sleep_early,6.655587143169059,12.0,-5.344412856830941,-5.616550987570408,0,0,0,1,0,0
8,19,Q,walk_30,6.302324382990464,12.0,-5.697675617009536,-4.995018518051797,0,0,0,1,0,0
8,20,Q,meditate_10,3.2935245809448745,17.0,-13.706475419055126,-13.242177577295289,0,0,0,0,0,1
8,21,Q,drink_water_8,5.62790787725769,13.0,-7.37209212274231,-6.86279200989596,0,0,0,0,0,0
8,22,Q,walk_30,8.341828019553265,9.5,-1.1581719804467348,-0.9778529016899951,1,0,0,0,0,0
8,23,Q,no_tobacco_alcohol,3.049192006823875,17.0,-13.950807993176126,-14.082073682495867,0,0,0,0,0,0
8,24,Q,eat_veg_400,8.06913807156824,8.0,0.06913807156823992,0.3883257827818284,1,0,0,1,0,0
9,0,Q,no_tobacco_alcohol,2.729969378730243,17.0,-14.270030621269758,-12.739962216288966,0,0,0,0,0,0
9,1,Q,drink_water_8,5.631397294670917,12.0,-6.368602705329083,-6.334101528958488,0,0,0,1,0,0
9,2,Q,walk_30,4.839934665067979,13.5,-8.660065334932021,-8.844862508950046,0,0,0,0,0,0
9,3,Q,no_tobacco_alcohol,1.9675028886425077,17.0,-15.032497111357493,-14.197061550228678,0,0,0,0,0,0
9,4,Q,walk_30,5.635309585585293,13.5,-7.864690414414707,-9.036647570083666,0,0,0,0,0,0
9,5,Q,sleep_early,6.31496198708378,12.0,-5.68503801291622,-5.526210165735542,0,0,0,1,0,1
9,6,Q,eat_veg_400,5.890839868493387,12.0,-6.109160131506613,-6.258659161349075,0,0,0,1,0,0
9,7,Q,meditate_10,2.6788141253744033,17.0,-14.321185874625597,-15.176888093110794,0,0,0,0,0,0
9,8,Q,walk_30,5.883987424489124,12.0,-6.116012575510876,-5.058366586803999,0,0,0,1,0,0
9,9,Q,eat_veg_400,10.781161552539173,5.0,5.781161552539173,7.294960753342574,1,0,1,1,0,0
9,10,Q,walk_30,5.550981147979592,13.0,-7.449018852020408,-5.269268509505295,1,0,0,0,0,0
9,11,Q,eat_veg_400,3.5624806528490107,17.0,-13.437519347150989,-11.679145995178875,0,0,0,0,0,0
9,12,Q,no_tobacco_alcohol,5.015169600303613,12.0,-6.984830399696387,-7.908036104195645,0,0,0,0,0,0
9,13,Q,eat_veg_400,8.913577623053241,8.0,0.9135776230532411,0.9159543232097984,1,0,0,1,0,0
9,14,Q,meditate_10,6.579387493407351,12.0,-5.420612506592649,-3.4754541258893985,0,0,0,1,0,0
9,15,Q,eat_veg_400,6.354928141617087,12.0,-5.645071858382913,-5.140544804781467,0,0,0,1,0,0
9,16,Q,sleep_early,6.336370063949249,12.0,-5.663629936050751,-6.271667969225403,0,0,0,1,0,0
9,17,Q,walk_30,6.439741227850802,12.0,-5.560258772149198,-6.303878216850338,1,0,0,1,0,0
