day,user_id,action,reward,penalty,reward_eff,observed_signal,comp_sleep,comp_activity,comp_diet,comp_habit,comp_water,dropped_out,agent
2,6,walk_30,3.0560591100347025,17.0,-13.943940889965297,-14.681068337085097,1,0,0,0,0,0,Q
2,7,sleep_early,2.5560173956550734,17.0,-14.443982604344926,-16.993985646768298,0,0,0,0,0,0,Q
2,8,no_tobacco_alcohol,5.540675005749352,13.0,-7.459324994250648,-7.8965144445301085,1,0,0,0,0,0,Q
2,9,no_tobacco_alcohol,6.0602404860882935,12.0,-5.9397595139117065,-6.433558044182045,0,0,0,1,0,0,Q
2,10,meditate_10,3.325938303958247,17.0,-13.674061696041754,-10.690402330333109,0,0,0,0,0,0,Q
2,11,meditate_10,6.513844428093074,12.0,-5.486155571906926,-5.436697719856083,0,0,0,1,0,0,Q
2,12,meditate_10,5.910229662548255,13.0,-7.089770337451745,-6.836075362184161,1,0,0,0,0,0,Q
2,13,eat_veg_400,6.379987044810373,12.0,-5.620012955189627,-6.002241929667079,0,0,0,1,0,0,Q
2,14,walk_30,5.120519723436139,13.5,-8.37948027656386,-7.293272500822545,0,0,0,0,0,0,Q
2,15,drink_water_8,3.2087488552967143,17.0,-13.791251144703285,-13.731588389176272,0,0,0,0,0,0,Q
2,16,sleep_early,8.843569150710149,8.0,0.8435691507101488,0.9799637346625318,1,0,0,1,0,0,Q
2,17,no_tobacco_alcohol,3.5349417835068335,17.0,-13.465058216493166,-16.1631779726964,0,0,0,0,0,0,Q
2,18,sleep_early,8.80799752187463,8.0,0.8079975218746291,0.9447722886516348,1,0,0,1,0,0,Q
2,19,eat_veg_400,3.265003763959685,17.0,-13.734996236040315,-15.224827084504813,0,0,0,0,0,0,Q
2,20,walk_30,3.1154382926182667,17.0,-13.884561707381733,-16.401674164301678,0,0,0,0,0,0,Q
2,21,sleep_early,4.50318388277647,14.0,-9.496816117223531,-9.168410810546792,0,0,0,0,0,0,Q
2,22,drink_water_8,5.638431745511007,13.0,-7.361568254488993,-6.255607891949026,0,0,0,0,0,0,Q
2,23,drink_water_8,6.20425512101807,12.0,-5.79574487898193,-5.683920017709348,0,0,0,1,0,0,Q
2,24,drink_water_8,5.504767624011801,13.0,-7.495232375988199,-8.885745280786006,0,0,0,0,0,0,Q
3,0,sleep_early,2.481979297878841,17.0,-14.51802070212116,-17.479629830580727,0,0,0,0,0,0,Q
3,1,meditate_10,3.0611522297734286,17.0,-13.938847770226571,-10.192773976972388,1,0,0,0,0,0,Q
3,2,sleep_early,6.197643601981849,12.0,-5.802356398018151,-5.8534639249038865,0,0,0,1,0,0,Q
3,3,meditate_10,6.3509532891560445,12.0,-5.6490467108439555,-6.059021540024413,0,0,0,1,0,0,Q
3,4,meditate_10,3.4772089980747993,17.0,-13.522791001925201,-16.21525858991698,0,0,0,0,0,0,Q
3,5,walk_30,5.251265267436873,13.5,-8.248734732563127,-10.01316150835649,0,1,0,0,0,0,Q
3,6,eat_veg_400,5.6258447524431885,13.0,-7.3741552475568115,-8.365274027452632,1,0,0,0,0,0,Q
3,7,walk_30,3.1287567879591043,17.0,-13.871243212040895,-15.477121259984422,0,0,0,0,0,0,Q
3,8,meditate_10,5.573187476518583,13.0,-7.426812523481417,-7.497694212458955,1,0,0,0,0,0,Q
3,9,drink_water_8,5.921054253853136,12.0,-6.078945746146864,-6.314242449562376,0,0,0,1,0,0,Q
3,10,drink_water_8,3.0756589302143604,17.0,-13.92434106978564,-10.57642075552791,0,0,0,0,0,0,Q
3,11,no_tobacco_alcohol,6.523969249960672,12.0,-5.476030750039328,-5.305471421505378,0,0,0,1,0,0,Q
3,12,no_tobacco_alcohol,8.89697494408889,8.0,0.8969749440888908,0.8795884520614105,0,0,0,1,0,0,Q
3,13,walk_30,6.290236146623643,12.0,-5.709763853376357,-4.563715401909374,0,0,0,1,0,0,Q
3,14,walk_30,2.99155962072747,17.0,-14.00844037927253,-13.866675345236759,0,0,0,0,0,0,Q
3,15,drink_water_8,3.3159508900597126,17.0,-13.684049109940288,-15.274332186840788,0,0,0,0,0,0,Q
3,16,sleep_early,8.842928886371318,8.0,0.8429288863713182,0.95014073385466,1,0,0,1,0,0,Q
3,17,sleep_early,9.0424828362999,8.0,1.0424828362999001,1.1207192340089214,0,0,0,1,0,0,Q
3,18,sleep_early,6.286773075980983,12.0,-5.713226924019017,-6.46454233308439,0,0,0,1,0,0,Q
3,19,meditate_10,3.138814106725608,17.0,-13.861185893274392,-15.224404864024821,0,0,0,0,0,0,Q
3,20,no_tobacco_alcohol,5.493498905017059,12.0,-6.506501094982941,-7.117379583147774,0,0,0,1,0,0,Q
3,21,no_tobacco_alcohol,5.676436109225103,13.0,-7.323563890774897,-9.420883326413634,1,0,0,0,0,0,Q
3,22,walk_30,7.629392510947565,9.5,-1.8706074890524347,-1.9366109372970788,1,1,0,0,0,0,Q
3,23,eat_veg_400,8.097368718843146,9.0,-0.9026312811568538,-1.090135111074461,0,0,0,1,0,0,Q
3,24,no_tobacco_alcohol,5.976718283731366,12.0,-6.023281716268634,-5.345854594884702,0,0,0,1,0,0,Q
4,0,no_tobacco_alcohol,3.1089840227331784,17.0,-13.891015977266822,-12.780880966298811,0,0,0,0,0,0,Q
4,1,no_tobacco_alcohol,3.2029570075892853,17.0,-13.797042992410715,-16.014335688344488,0,0,0,0,0,0,Q
4,2,meditate_10,6.146526402796814,12.0,-5.853473597203186,-5.66231243594904,1,0,0,1,0,0,Q
4,3,eat_veg_400,6.171578492825645,12.0,-5.828421507174355,-5.469621024788696,0,0,0,1,0,0,Q
4,4,eat_veg_400,3.6943458062319423,17.0,-13.305654193768058,-16.444399835312048,0,0,0,0,0,0,Q
4,5,sleep_early,4.79711796189876,13.5,-8.70288203810124,-9.259867195825821,0,0,0,0,0,0,Q
4,6,no_tobacco_alcohol,7.91026788361689,8.0,-0.08973211638310996,0.06968332354620993,1,0,0,1,0,0,Q
4,7,sleep_early,2.7245160505130057,17.0,-14.275483949486993,-13.639168476941478,0,0,0,0,0,0,Q
4,8,eat_veg_400,5.708718557986545,13.0,-7.291281442013455,-7.269412534388319,1,0,0,0,0,0,Q
4,9,no_tobacco_alcohol,6.0864474970492894,12.0,-5.9135525029507106,-6.899999426802741,0,0,0,1,0,0,Q
4,10,no_tobacco_alcohol,2.729885166103002,17.0,-14.270114833896997,-13.42265362428037,0,0,0,0,0,0,Q
4,11,walk_30,6.459553707310153,12.0,-5.540446292689847,-5.253196197929364,0,0,0,1,0,0,Q
4,12,sleep_early,6.475581574685089,12.0,-5.524418425314911,-5.351648892748218,0,0,0,1,0,0,Q
4,13,drink_water_8,6.241761101179546,12.0,-5.758238898820454,-5.476889290795758,0,0,0,1,0,0,Q
4,14,meditate_10,3.0176223136945244,17.0,-13.982377686305476,-13.525214507542342,0,0,0,0,0,0,Q
4,15,eat_veg_400,3.336090286814568,17.0,-13.663909713185433,-13.986855995613187,0,0,0,0,0,0,Q
4,16,walk_30,8.87583706585366,8.0,0.8758370658536592,0.7763623773347318,1,0,0,1,0,0,Q
4,17,sleep_early,6.653788745249532,12.0,-5.346211254750468,-3.549141238371976,0,0,0,1,0,0,Q
4,18,meditate_10,6.201902016754463,12.0,-5.798097983245537,-3.7868984823458507,0,0,0,1,0,0,Q
4,19,no_tobacco_alcohol,6.316255020477088,12.0,-5.683744979522912,-7.119230958728247,0,0,0,1,0,0,Q
4,20,walk_30,5.267837863480796,13.5,-8.232162136519204,-7.133719678492671,0,1,0,0,0,0,Q
4,21,no_tobacco_alcohol,8.608332107758688,8.0,0.6083321077586881,0.5514642813667491,1,0,0,1,0,0,Q
4,22,no_tobacco_alcohol,5.541475246831183,13.0,-7.458524753168817,-6.5352349103713845,1,0,0,0,0,0,Q
4,23,eat_veg_400,5.9705855055791,12.0,-6.0294144944209,-6.092880367234451,0,0,0,1,0,0,Q
4,24,walk_30,8.07914361748111,8.5,-0.42085638251889,-0.20572982704084103,0,0,0,0,0,0,Q
5,0,walk_30,4.93253367236757,13.5,-8.567466327632431,-7.504079516390589,0,0,0,0,0,0,Q
5,1,no_tobacco_alcohol,3.200857218939841,17.0,-13.799142781060159,-13.241713596821064,0,0,0,0,0,0,Q
5,2,no_tobacco_alcohol,6.21083008890495,12.0,-5.78916991109505,-5.592023613967968,1,0,0,1,0,0,Q
5,3,drink_water_8,6.338585234743912,12.0,-5.661414765256088,-5.665188574789494,0,0,0,1,0,0,Q
5,4,walk_30,3.6289900944649207,17.0,-13.371009905535079,-13.55920979348756,0,0,0,0,0,0,Q
5,5,walk_30,7.792582628686044,9.5,-1.707417371313956,-1.8004312099865154,1,1,0,0,0,0,Q
5,6,walk_30,10.493775790007874,4.5,5.993775790007874,6.62486440525217,0,1,0,1,0,0,Q
5,7,walk_30,5.620180835016847,13.0,-7.379819164983153,-7.336912099269412,1,0,0,0,0,0,Q
5,8,meditate_10,5.93302046526091,13.0,-7.06697953473909,-6.072435426673259,0,0,0,0,0,0,Q
5,9,sleep_early,5.635540611651312,12.0,-6.364459388348688,-5.633186489349948,0,0,0,1,0,0,Q
5,10,no_tobacco_alcohol,5.8024004023765,12.0,-6.1975995976235,-7.761677920676581,0,0,0,1,0,0,Q
5,11,sleep_early,11.01444323941231,4.5,6.51444323941231,6.930052068883732,0,0,0,1,0,0,Q
5,12,meditate_10,6.618346328389903,12.0,-5.381653671610097,-4.160092758528214,0,0,0,1,0,0,Q
5,13,eat_veg_400,6.2872011809001,12.0,-5.7127988190999,-6.746829447768576,0,0,0,1,0,0,Q
5,14,no_tobacco_alcohol,3.0669925168065726,17.0,-13.933007483193428,-13.029238659361997,0,0,0,0,0,0,Q
5,15,sleep_early,3.3439361212636656,17.0,-13.656063878736335,-12.631627966554614,0,0,0,0,0,0,Q
5,16,walk_30,8.994635711085667,8.0,0.9946357110856674,1.1169391653261982,1,0,0,1,0,0,Q
5,17,meditate_10,6.643025835873137,12.0,-5.356974164126863,-5.2167022121358855,0,0,0,1,0,0,Q
5,18,drink_water_8,3.1749944819448137,17.0,-13.825005518055185,-12.935737601898797,0,0,0,0,0,0,Q
5,19,walk_30,10.829397984383624,4.5,6.329397984383624,6.056258711402918,1,1,0,1,0,0,Q
5,20,eat_veg_400,7.29037928029223,10.5,-3.20962071970777,-3.196176689236219,0,0,0,0,0,0,Q
5,21,no_tobacco_alcohol,8.673796543963256,8.0,0.6737965439632561,0.6302426569307558,1,0,0,1,0,0,Q
5,22,no_tobacco_alcohol,8.471768665223903,8.0,0.4717686652239035,0.5511359315084615,1,0,0,1,0,0,Q
5,23,drink_water_8,5.811793707027252,12.0,-6.188206292972748,-4.082058067476737,0,0,0,0,0,0,Q
5,24,no_tobacco_alcohol,5.987432520858318,12.0,-6.012567479141682,-6.368831821492489,0,0,0,1,0,0,Q
6,0,walk_30,2.7503076771318025,17.0,-14.249692322868198,-18.444510681043624,0,0,0,0,0,0,Q
6,1,sleep_early,6.244389776583252,12.0,-5.755610223416748,-6.27756798960554,0,0,0,1,0,0,Q
6,2,eat_veg_400,6.162818715671202,12.0,-5.837181284328798,-5.854281647909751,0,0,0,1,0,0,Q
6,3,meditate_10,6.184683835962708,12.0,-5.815316164037292,-5.702643680952798,0,0,0,1,0,0,Q
6,4,walk_30,3.722073301989517,17.0,-13.277926698010482,-15.48142019107679,0,0,0,0,0,0,Q
6,5,sleep_early,7.356764361388436,9.5,-2.1432356386115643,-2.0251898266648207,1,1,0,0,0,0,Q
6,6,walk_30,8.404953139733806,8.0,0.40495313973380576,0.5495416070569824,0,0,0,1,0,0,Q
6,7,no_tobacco_alcohol,4.5933525654558185,13.0,-8.406647434544182,-9.057093365824093,1,0,0,0,0,0,Q
6,8,no_tobacco_alcohol,8.851063069451582,8.0,0.8510630694515822,0.7612658487216817,1,0,0,1,0,0,Q
6,9,walk_30,8.703908685042201,8.0,0.7039086850422009,0.6035979072418302,1,0,0,1,0,0,Q
6,10,meditate_10,2.828045867483357,17.0,-14.171954132516642,-12.37189393487588,0,0,0,0,0,0,Q
6,11,sleep_early,6.660658641308412,12.0,-5.339341358691588,-5.582027445434422,1,0,0,1,0,0,Q
6,12,sleep_early,6.674994915058833,12.0,-5.325005084941167,-5.400217528401002,0,0,0,1,0,0,Q
6,13,no_tobacco_alcohol,6.124801605142756,12.0,-5.875198394857244,-3.637709834644032,0,0,0,1,0,0,Q
6,14,eat_veg_400,3.0835651222063687,17.0,-13.91643487779363,-14.778966293715003,0,0,0,0,0,0,Q
6,15,no_tobacco_alcohol,3.390589707922686,17.0,-13.609410292077314,-11.281914191218716,0,0,0,0,0,0,Q
6,16,sleep_early,8.767038115753927,8.0,0.7670381157539268,0.5084510085794209,0,0,0,1,0,0,Q
6,17,walk_30,6.619067129441732,12.0,-5.380932870558268,-5.668648725630899,0,0,0,0,0,0,Q
6,18,sleep_early,3.133245810804361,17.0,-13.866754189195639,-13.371141833716198,0,0,0,0,0,0,Q
6,19,eat_veg_400,6.255842240537131,12.0,-5.744157759462869,-7.49176580811537,0,0,0,1,0,0,Q
6,20,drink_water_8,3.21961950124963,17.0,-13.78038049875037,-17.50724281713632,0,0,0,0,0,0,Q
6,21,no_tobacco_alcohol,5.845449009826003,13.0,-7.154550990173997,-6.709257904695594,1,0,0,0,0,0,Q
6,22,meditate_10,3.0342208195853653,17.0,-13.965779180414636,-13.619320105815964,1,0,0,0,0,0,Q
6,23,sleep_early,5.308832212548952,12.0,-6.691167787451048,-7.414890448469434,0,0,0,1,0,0,Q
6,24,meditate_10,6.347579468218697,12.0,-5.652420531781303,-4.677261999259906,0,0,0,1,0,0,Q
7,0,meditate_10,2.793785259016512,17.0,-14.206214740983487,-14.134684358460778,0,0,0,0,0,0,Q
7,1,no_tobacco_alcohol,6.152965008958489,12.0,-5.847034991041511,-4.751854985809215,0,0,0,1,0,0,Q
7,2,walk_30,5.75450112607216,13.0,-7.24549887392784,-6.697684450758271,1,0,0,0,0,0,Q
7,3,eat_veg_400,6.317474726606362,12.0,-5.682525273393638,-5.525544285310217,0,0,0,1,0,0,Q
7,4,sleep_early,3.5972046644026126,17.0,-13.402795335597387,-10.85066710039652,0,0,0,0,0,0,Q
7,5,walk_30,5.247041429563319,13.5,-8.25295857043668,-7.960132631827129,0,1,0,0,0,0,Q
7,6,walk_30,10.473766713936328,4.5,5.973766713936328,6.0232366789054925,0,1,0,1,0,0,Q
7,7,walk_30,8.292511296664461,8.0,0.2925112966644612,0.31628047443229057,1,0,0,1,0,0,Q
7,8,no_tobacco_alcohol,5.882530397127447,13.0,-7.117469602872553,-7.16677372507695,1,0,0,0,0,0,Q
7,9,no_tobacco_alcohol,8.485037956494452,8.0,0.4850379564944518,0.4288474730099676,1,0,0,1,0,1,Q
7,10,drink_water_8,2.6805277763195945,17.0,-14.319472223680405,-16.217869680013525,0,0,0,0,0,0,Q
7,11,walk_30,11.067406548321223,4.5,6.567406548321223,6.7479201667222455,1,1,0,1,0,0,Q
7,12,sleep_early,6.665206944860833,12.0,-5.334793055139167,-4.5715825707674025,0,0,0,1,0,0,Q
7,13,meditate_10,6.060096473815924,12.0,-5.939903526184076,-7.417968849317949,0,0,0,1,0,0,Q
7,14,eat_veg_400,3.080842142942961,17.0,-13.919157857057039,-10.544598471561935,0,0,0,0,0,1,Q
7,15,no_tobacco_alcohol,6.312463401315062,12.0,-5.687536598684938,-4.941342342894753,0,0,0,1,0,0,Q
7,16,eat_veg_400,6.354065776865173,12.0,-5.645934223134827,-5.666171329892868,0,0,0,1,0,0,Q
7,17,sleep_early,6.645419096566918,12.0,-5.354580903433082,-5.865728378071665,0,0,0,1,0,0,Q
7,18,meditate_10,2.8976480259707422,17.0,-14.102351974029258,-14.699044465009539,0,0,0,0,0,0,Q
7,19,meditate_10,6.377542330485637,12.0,-5.622457669514363,-5.66902672347458,0,0,0,1,0,0,Q
7,20,no_tobacco_alcohol,5.429765304014905,12.0,-6.570234695985095,-5.641564160632416,0,0,0,1,0,0,Q
7,21,eat_veg_400,5.964338610770785,13.0,-7.035661389229215,-7.5846635597724,1,0,0,0,0,0,Q
7,22,no_tobacco_alcohol,2.98803816638968,17.0,-14.01196183361032,-15.137783885886131,0,0,0,0,0,0,Q
7,23,no_tobacco_alcohol,5.872494948865864,12.0,-6.127505051134136,-6.4976894802443095,0,0,0,1,0,0,Q
7,24,eat_veg_400,8.331947558708261,9.0,-0.6680524412917386,-0.5466484304901634,0,0,0,1,0,0,Q
8,0,no_tobacco_alcohol,2.5,17.0,-14.5,-11.072297216517804,0,0,0,0,0,0,Q
8,1,drink_water_8,6.249704127417189,12.0,-5.750295872582811,-4.857195482301864,0,0,0,1,0,0,Q
8,2,eat_veg_400,7.802657124794541,10.0,-2.197342875205459,-2.3248012454926377,0,0,0,0,0,0,Q
8,3,eat_veg_400,6.333090904025308,12.0,-5.666909095974692,-6.234018974385279,0,0,0,1,0,0,Q
8,4,walk_30,3.670809024585407,17.0,-13.329190975414594,-15.249078462272532,0,0,0,0,0,0,Q
8,5,no_tobacco_alcohol,7.466605518711386,8.5,-1.0333944812886138,-0.8736840774155533,0,1,0,1,0,0,Q
8,6,sleep_early,7.7804846404855,8.5,-0.7195153595145003,-0.6266016740059167,1,0,0,0,0,0,Q
8,7,sleep_early,9.907423204738146,4.5,5.407423204738146,4.943616469894973,1,0,0,1,0,0,Q
8,8,no_tobacco_alcohol,5.684772326063792,13.0,-7.315227673936208,-8.724635247973366,1,0,0,0,0,0,Q
8,9,sleep_early,5.630929308222937,12.0,-6.369070691777063,-5.299455116243458,0,0,0,1,0,1,Q
8,10,eat_veg_400,2.659902603490128,17.0,-14.340097396509872,-17.978871799670046,0,0,0,0,0,0,Q
8,11,sleep_early,11.10628689488451,4.5,6.60628689488451,6.416982511323669,1,0,0,1,0,0,Q
8,12,sleep_early,6.825143147586303,12.0,-5.174856852413697,-4.931712387521787,0,0,0,0,0,0,Q
8,13,meditate_10,6.286699246064877,12.0,-5.713300753935123,-4.369016414334721,0,0,0,1,0,0,Q
8,14,no_tobacco_alcohol,6.0378297932434855,12.0,-5.9621702067565145,-6.4690770050323785,0,0,0,1,0,1,Q
8,15,no_tobacco_alcohol,3.1339376461836093,17.0,-13.86606235381639,-14.817651878746627,0,0,0,0,0,0,Q
8,16,no_tobacco_alcohol,6.27766199976946,12.0,-5.72233800023054,-4.712191118085115,0,0,0,1,0,0,Q
8,17,drink_water_8,6.79918921793558,12.0,-5.20081078206442,-3.9447470275110637,0,0,0,1,0,0,Q
8,18,no_tobacco_alcohol,3.0411433152375187,17.0,-13.95885668476248,-10.850601935176455,0,0,0,0,0,0,Q
8,19,eat_veg_400,6.275746249124749,12.0,-5.724253750875251,-4.746541110491655,0,0,0,1,0,0,Q
8,20,meditate_10,6.086072009398817,12.0,-5.913927990601183,-6.670108593192291,0,0,0,1,0,0,Q
8,21,sleep_early,2.8591011712628216,17.0,-14.140898828737178,-16.173899188655675,0,0,0,0,0,0,Q
8,22,walk_30,7.866433396471177,8.5,-0.6335666035288234,-0.6071698901779812,0,0,0,1,0,0,Q
8,23,walk_30,5.895395123771808,12.0,-6.104604876228192,-5.250422277875164,0,0,0,1,0,0,Q
8,24,drink_water_8,6.500270203847794,12.0,-5.499729796152206,-4.361491915519556,0,0,0,1,0,0,Q
9,0,meditate_10,2.6716965770365286,17.0,-14.328303422963472,-20.737207208039347,0,0,0,0,0,0,Q
9,1,no_tobacco_alcohol,6.44127582930423,12.0,-5.55872417069577,-6.451749520125539,0,0,0,1,0,0,Q
9,2,walk_30,5.388748990410977,14.0,-8.611251009589022,-7.426771432040818,0,0,0,0,0,0,Q
9,3,eat_veg_400,6.162842159706038,12.0,-5.837157840293962,-5.369389801894995,0,0,0,1,0,0,Q
9,4,sleep_early,3.6866819592876983,17.0,-13.313318040712302,-14.786899323283626,0,0,0,0,0,0,Q
9,5,walk_30,8.340817701826333,8.5,-0.15918229817366658,-0.09450070218616986,0,1,0,1,0,0,Q
9,6,meditate_10,5.010145463433959,13.5,-8.48985453656604,-9.44416184312824,0,0,0,0,0,0,Q
9,7,walk_30,7.78008876508594,8.5,-0.7199112349140604,-0.6684900090610676,1,0,0,0,0,0,Q
9,8,walk_30,10.766925801036464,4.5,6.266925801036464,5.73308414293416,1,0,0,1,0,0,Q
9,9,walk_30,6.238197510304669,12.0,-5.761802489695331,-7.068566581432152,1,0,0,1,0,1,Q
9,10,walk_30,2.604732245205175,17.0,-14.395267754794824,-14.73938580840071,0,0,0,0,0,0,Q
9,11,eat_veg_400,8.696158409307873,8.5,0.19615840930787343,0.05328055011643704,0,0,0,1,0,0,Q
9,12,walk_30,6.905063815301231,12.0,-5.094936184698769,-3.9094941154892617,0,0,0,1,0,0,Q
9,13,walk_30,6.364986326735888,12.0,-5.635013673264112,-4.86688116833703,0,0,0,1,0,0,Q
9,14,sleep_early,5.074780676741711,13.0,-7.925219323258289,-8.945829498532932,1,0,0,0,0,1,Q
9,15,sleep_early,3.071182884758896,17.0,-13.928817115241104,-14.509962035248332,0,0,0,0,0,0,Q
9,16,meditate_10,6.424711210037756,12.0,-5.575288789962244,-4.081695695747901,0,0,0,1,0,0,Q
9,17,drink_water_8,6.893624896538924,12.0,-5.106375103461076,-5.22943735072238,0,0,0,1,0,0,Q
9,18,no_tobacco_alcohol,5.989488536138039,12.0,-6.010511463861961,-5.326368661449084,0,0,0,1,0,0,Q
